      Date,          T,          P,         Ep,          I,         Ea,       Dsum,         Db,        Dmp
1993-08-23,   8.224796,   1.328791,   0.986976,   0.000000,   1.810805,  -1.696607,  -1.696607,   0.000000
1993-08-24,  -2.173086,   5.405794,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000
1993-08-25,  -2.354515,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000
1993-08-26,  -0.405184,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000
1993-08-27,  -1.687297,   1.234300,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000
1993-08-28,  -2.694388,  14.755348,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000
1993-08-29,   5.216475,  10.269762,   0.625977,   0.000000,   0.625977,  19.252905,  19.252905,   0.000000
1993-08-30,   2.269834,   2.250266,   0.272380,   0.000000,   0.272380,   6.517554,   6.517554,   0.000000
1993-08-31,  -5.845491,   6.368214,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000
1993-09-01,   0.079313,   0.000000,   0.009518,   0.000000,   0.009518,   0.149108,   0.149108,   0.000000
